document,text
04-28-2016 10:47:06,I will be interviewed on the @TODAYshow at 7:00 A.M. this morning. Enjoy!
04-28-2016 11:31:48,Lyin' Ted Cruz who can never beat Hillary Clinton and has NO path to victory has chosen a V.P.candidate who failed badly in her own effort
04-28-2016 12:14:37,I will be in Evansville Indiana with the great Bobby Knight (who last night endorsed me) at 12:00 this afternoon. See you there!
04-28-2016 13:25:54,So many false and phony T.V. commercials being broadcast in Indiana. Reminds me of Florida where thousands were put up-I won in a landslide!
04-28-2016 16:23:09,Heading to rally with Bobby now! See you soon!
04-28-2016 21:18:26,Thank you Evansville Indiana! #MakeAmericaGreatAgain 
04-28-2016 22:41:21,#MakeAmericaGreatAgain 
04-28-2016 23:11:58,#MakeAmericaGreatAgain #Trump2016 
04-29-2016 00:40:56,I will be interviewed on @foxandfriends with the legendary Coach Bobby Knight- tomorrow morning. Enjoy! #INDPrimary 
04-29-2016 04:08:34,New York Yankees President Randy Levine: 'End of the Republican Party' If Donald Trump Not Nominated.  
04-29-2016 04:24:09,Thank you Costa Mesa California! 31000 people tonight with thousands turned away. I will be back! #Trump2016 
04-29-2016 11:22:04,Wow the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!
04-29-2016 13:46:49,Crooked Hillary Clinton perhaps the most dishonest person to have ever run for the presidency is also one of the all time great enablers!
04-29-2016 16:04:46,Thank you Indiana! #Trump2016 
04-29-2016 18:28:05,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!
04-30-2016 03:07:59,.@AC360  Anderson so amazing. Your mother is and always has been an incredible woman!
04-30-2016 13:31:13,The protesters in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!
04-30-2016 17:21:35,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN
04-30-2016 20:50:42,Trump locks down Delaware GOP delegates. #Trump2016 #MAGA 
04-30-2016 23:33:19,Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!
05-01-2016 03:10:35,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!
05-01-2016 13:59:20,Thank you Indiana! #Trump2016 
05-01-2016 15:47:29,I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy and in the end he had no support?
05-01-2016 16:10:45,Will be in Terre Haute Indiana in a short while -- big rally! See you soon!
05-01-2016 16:29:26,I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS throughout the day. Enjoy! 
05-01-2016 20:06:16,.@KarlRove is a failed Jeb Bushy. Never says anything good  never will even after I beat Hillary. Shouldn't be on the air!
05-01-2016 21:29:09,Thank you Terre Haute Indiana!#MakeAmericaGreatAgain 
05-01-2016 21:31:05,Thank you Fort Wayne Indiana!#Trump2016 #INPrimary 
05-01-2016 23:37:17,Join me in Carmel Indiana- tomorrow at 4pm! #INPrimary  
05-02-2016 10:42:59,I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!
05-02-2016 11:12:40,Crooked Hillary Clinton said she is used to dealing with men who get off the reservation. Actually she has done poorly with such men!
05-02-2016 11:21:02,Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs and he thanks me! I will bring back jobs to USA.
05-02-2016 14:06:30,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!
05-02-2016 14:27:51,I will be campaigning in Indiana all day. Things are looking great and the support of Bobby Knight has been so amazing. Today will be fun!
05-02-2016 16:16:14,I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016#MakeAmericaGreatAgain 
05-02-2016 19:57:55,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 
05-02-2016 21:42:54,Thank you Carmel Indiana! Get out  #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain 
05-02-2016 21:50:17,THANK YOU AMERICA!#MakeAmericaGreatAgain 
05-02-2016 21:56:36,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary
05-02-2016 22:24:06,Will be in South Bend Indiana in a short while -- big rally! See you soon!
05-03-2016 02:11:22,Thank you South Bend Indiana! Everyone get out  #VoteTrump tomorrow! #INPrimary  
05-03-2016 11:23:58,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump
05-03-2016 14:22:18,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump ://t.co/YPwDZ8Irch
05-03-2016 15:21:33,MAKE AMERICA GREAT AGAIN! #Trump2016 #VoteTrump 
05-03-2016 15:31:51,Thank you America! #Trump2016  
05-03-2016 16:50:10,Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump 
05-03-2016 18:29:03,MAKE AMERICA GREAT AGAIN!#INPrimary #VoteTrump 
05-03-2016 23:02:55,Wow Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!
05-03-2016 23:08:44,Lyin' Ted Cruz consistently said that he will and must win Indiana. If he doesn't he should drop out of the race-stop wasting time  money
05-03-2016 23:14:30,Thank you Indiana! #Trump2016#MakeAmericaGreatAgain 
05-03-2016 23:38:34,Thank you Indiana we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!
05-04-2016 04:00:46,.@oreillyfactor  Please correct I WON Virginia!
05-04-2016 09:25:10,What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!
05-04-2016 09:44:28,I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!
05-04-2016 10:04:23,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!
05-04-2016 10:09:36,I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.
05-04-2016 10:12:54,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!
05-04-2016 16:31:05,Join me in Charleston WV - tomorrow! 
05-05-2016 14:29:40,Many reports that I will be attending the Alvarez/Khan fight this weekend in Vegas. Totally untrue! Unfortunately I have other plans.
05-05-2016 18:37:47,I will be interviewed by @BretBaier @SpecialReport at 6pm ET tonight @FoxNews
05-05-2016 18:57:30,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics!  
05-05-2016 19:30:32,Bernie Sanders has been treated terribly by the Democrats—both with delegates  otherwise. He should show them  run as an Independent.
05-05-2016 23:28:31,Join me tomorrow! #Trump2016 #MakeAmericaGreatAgain Omaha Nebraska: Oregon:
05-06-2016 01:57:05,Can you believe Crooked Hillary said We are going to put a whole lot of coal minerscoal companies out of business. She then apologized.
05-06-2016 03:19:09,Thank you West Virginia. Let's keep it going. Go out and vote on Tuesday - we will win big. #Trump2016
05-06-2016 10:14:56,Unlike crooked Hillary Clinton who wants to destroy all miners I want wages to go up in America. We will do so by bringing back jobs!
05-06-2016 10:19:08,Governor Rick Perry said Donald Trump is one of the most talented people running for the Presidency I've ever seen. Thank you Rick!
05-06-2016 10:26:43,So many great endorsements yesterday except for Paul Ryan! We must put America first and MAKE AMERICA GREAT AGAIN!
05-06-2016 12:08:37,Paul Ryan said that I inherited something very special the Republican Party. Wrong I didn't inherit it I won it with millions of voters!
05-06-2016 12:38:38,Crooked Hillary has ZERO leadership ability. As Bernie Sanders says she has bad judgement. Constantly playing the women's card - it is sad!
05-06-2016 16:08:23,Thank you to teachers across America! When I become POTUS we will make education a far more important component of our life than it is now.
05-06-2016 18:03:34,Joe Scarborough initially endorsed Jeb Bush and Jeb crashed then John Kasich and that didn't work. Not much power or insight!
05-06-2016 18:25:27,I hear @JoeNBC of rapidly fading @Morning_Joe is pushing hard for a third party candidate to run. This will guarantee a Crooked Hillary win.
05-06-2016 21:01:44,Response to @LindseyGrahamSC:
05-06-2016 23:15:58,I hope corrupt Hillary Clinton chooses goofy Elizabeth Warren as her running mate. I will defeat them both.
05-06-2016 23:16:17,Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!
05-06-2016 23:16:36,Goofy Elizabeth Warren Hillary Clinton’s flunky has a career that is totally based on a lie. She is not Native American.
05-07-2016 00:14:54,Just met with courageous family of Sarah Root in Nebraska. Sarah was horribly killed by illegal immigrant but leaves behind amazing legacy.
05-07-2016 00:16:31,Crooked Hillary Clinton wants completely open borders. Millions of Democrats will run from her over this and support me.
05-07-2016 02:44:44,Goofy Elizabeth Warren and her phony Native American heritage are on a Twitter rant. She is too easy! I'm driving her nuts.
05-07-2016 02:44:54,Goofy Elizabeth Warren is weak and ineffective. Does nothing. All talk no action -- maybe her Native American name?
05-07-2016 15:36:17,Join me in Washington today!Spokane tickets: tickets: 
05-07-2016 15:47:00,I am going to keep our jobs in the U.S. and totally rebuild our crumbling infrastructure. Crooked Hillary has no clue! @Teamsters
05-07-2016 15:53:38,I am honored that the great men and women of the @Teamsters have created a movement from within called Teamsters for Trump! Thank you.
05-07-2016 17:46:46,Remember when the two failed presidential candidates Lindsey Graham and Jeb Bush signed a binding PLEDGE? They broke the deal no honor!
05-08-2016 01:29:54,.@EdGoeas thank you for your support tonight on @JudgeJeanine.
05-08-2016 12:46:07,#HappyMothersDay!  
05-08-2016 13:25:28,I will be interviewed on This Week with George S this morning. Enjoy!
05-08-2016 13:28:04,I will be interviewed on @meetthepress this morning. Enjoy!
05-08-2016 15:30:47,.@KellyannePolls  Kellyanne you were fantastic on @meetthepress today. Keep going - I will win for the people. MAKE AMERICA GREAT AGAIN!
05-08-2016 20:15:20,Crooked Hillary just can't close the deal with Bernie. It will be the same way with ISIS and China on trade and Mexico at the border. Bad!
05-09-2016 02:04:03,On @seanhannity show @FoxNews now. ENJOY!
05-09-2016 09:32:05,I will win the election against Crooked Hillary despite the people in the Republican Party that are currently and selfishly opposed to me!
05-09-2016 09:34:48,I will be interviewed on @NewDay @CNN at 7:00 A.M.
05-09-2016 10:05:49,.@drmoore  Russell Moore is truly a terrible representative of Evangelicals and all of the good they stand for. A nasty guy with no heart!
05-09-2016 10:27:02,I will be interviewed on @CNN at 7:00 A.M.
05-09-2016 10:39:12,Wow I hear @Morning_Joe has gone really hostile ever since I said I won't do or watch the show anymore.They misrepresent my positions!
05-09-2016 11:33:14,Will be interviewed by @MariaBartiromo on @FoxBizAlert  at 7:30 A.M. Enjoy!
05-09-2016 15:13:26,#WVPrimary #VoteTrump #Trump2016://t.co/VSStoanoDb
05-09-2016 15:15:28,#NEPrimary #VoteTrump #Trump2016://t.co/Z2yVlmHl8o
05-09-2016 16:56:36,Crooked Hillary Clinton says that she got more primary votes than Donald Trump. But I had 17 people to beat—she had one!
05-09-2016 16:57:46,If I only had 1 person running against me in the primaries like Hillary Clinton I would have gotten 10 million more votes than she did!
05-09-2016 16:59:00,I will have set the all time record in primary votes in the Republican party --despite having to compete against 17 other people!
05-09-2016 17:21:21,I am lowering taxes far more than any other candidate. Any negotiated increase by Congress to my proposal would still be lower than current!
05-09-2016 20:50:01,Thank you Jason Greenblatt @JasonDovEsq For Our Children: Let's Elect Donald Trump  
05-10-2016 10:20:40,Get out and vote West Virginia we will MAKE AMERICA GREAT AGAIN!
05-10-2016 10:27:51,Get out and vote Nebraska we will MAKE AMERICA GREAT AGAIN!
05-10-2016 11:31:57,. #RepMikeKelly  Great job on @foxandfriends this morning. Thank you for the nice words!
05-10-2016 12:57:08,Why does the media with a strong push from Crooked Hillary keep pushing the false narrative that I want to raise taxes. Exactly opposite!
05-10-2016 13:57:33,It was Rosie O'Donnell who ate the cake in the vicious Hillary commercial about me not Crooked Hillary! @marthamaccallum
05-10-2016 14:03:51,It is only the people that were never asked to be VP that tell the press that they will not take the position.
05-10-2016 15:19:11,NEBRASKA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016
05-10-2016 15:20:24,WEST VIRGINIA #VoteTrump TODAY!#MakeAmericaGreatAgain #Trump2016
05-10-2016 15:40:23,Via @JTAnews and Jason Greenblatt  Donald Trump is a Visionary With Talents Our Country Needs @JasonDovEsq   
05-10-2016 16:18:41,I look very much forward to meeting w/Paul Ryan  the GOP Party Leadership on Thurs in DC. Together we will beat the Dems at all levels!
05-10-2016 17:13:49,It was so great being in Nebraska last week. Today is the big day--get out and vote!
05-10-2016 17:39:34,Hillary has bad judgment! 
05-10-2016 19:31:30,The Clintons spend millions on negative ads on me  I can’t tell the truth about her husband? Don’t feel sorry for crooked Hillary!
05-11-2016 00:05:31,Thank you West Virginia!#MakeAmericaGreatAgain #Trump2016 
05-11-2016 01:04:26,Thank you Nebraska!#MakeAmericaGreatAgain #Trump2016 
05-11-2016 10:22:54,Big wins in West Virginia and Nebraska. Get ready for November - Crooked Hillary who is looking very bad against Crazy Bernie will lose!
05-11-2016 10:26:37,I don't want to hit Crazy Bernie Sanders too hard yet because I love watching what he is doing to Crooked Hillary. His time will come!
05-11-2016 14:18:21,Goofy Elizabeth Warren has been one of the least effective Senators in the entire U.S. Senate. She has done nothing!
05-11-2016 17:12:06,Goofy Elizabeth Warren didn’t have the guts to run for POTUS. Her phony Native American heritage stops that and VP cold.
05-11-2016 17:43:33,#MakeAmericaGreatAgain #Trump2016 
05-11-2016 19:09:07,Thanks Piers. 
05-11-2016 19:18:11,If the people of Massachusetts found out what an ineffective Senator goofy Elizabeth Warren has been she would lose!
